Year,region,province_city,foreign,overseas,domestic,total,is_region_total
2016,Region IV-B MIMAROPA,Naujan,0,0,13155,13155,0
2016,Region IV-B MIMAROPA,Pinamalayan,155,0,3921,4076,0
2016,Region IV-B MIMAROPA,Pola,24,0,410,434,0
2016,Region IV-B MIMAROPA,Puerto Galera,1994,0,1453,3447,0
2016,Region IV-B MIMAROPA,Roxas,215,73,6953,7241,0
2016,Region IV-B MIMAROPA,San Teodoro,184,0,2886,3070,0
2016,Region IV-B MIMAROPA,Socorro,1583,0,0,1583,0
2016,Region IV-B MIMAROPA,Victoria,145,0,6064,6209,0
2016,Region IV-B MIMAROPA,Palawan,101498,260,146367,248125,0
2016,Region IV-B MIMAROPA,Aborlan,377,0,453,830,0
2016,Region IV-B MIMAROPA,Araceli,0,0,791,791,0
2016,Region IV-B MIMAROPA,Bataraza,0,0,11877,11877,0
2016,Region IV-B MIMAROPA,Busuanga,3314,0,1356,4670,0
2016,Region IV-B MIMAROPA,Brookes Point,182,0,16441,16623,0
2016,Region IV-B MIMAROPA,Cagayancillo,0,0,0,0,0
2016,Region IV-B MIMAROPA,Coron,31584,260,50389,82233,0
2016,Region IV-B MIMAROPA,Cuyo,256,0,287,543,0
2016,Region IV-B MIMAROPA,Culion,752,0,1733,2485,0
2016,Region IV-B MIMAROPA,El Nido,38679,0,27809,66488,0
2016,Region IV-B MIMAROPA,Linapacan,1504,0,600,2104,0
2016,Region IV-B MIMAROPA,Narra,0,0,0,0,0
2016,Region IV-B MIMAROPA,Quezon,262,0,7890,8152,0
2016,Region IV-B MIMAROPA,Rizal,12,0,1564,1576,0
2016,Region IV-B MIMAROPA,Roxas,329,0,12521,12850,0
2016,Region IV-B MIMAROPA,San Vicente,18071,0,2954,21025,0
2016,Region IV-B MIMAROPA,Taytay,6176,0,9702,15878,0
2016,Region IV-B MIMAROPA,Romblon,3452,4118,51702,59272,0
2016,Region IV-B MIMAROPA,Alcantara,142,0,952,1094,0
2016,Region IV-B MIMAROPA,Ferrol,187,0,0,187,0
2016,Region IV-B MIMAROPA,Odiongan,282,0,12353,12635,0
2016,Region IV-B MIMAROPA,Romblon,2582,4118,35753,42453,0
2016,Region IV-B MIMAROPA,San Agustin,0,0,170,170,0
2016,Region IV-B MIMAROPA,San Jose,252,0,967,1219,0
2016,Region IV-B MIMAROPA,Santa Maria,7,0,1507,1514,0
2016,Region IV-B MIMAROPA,Puerto Princesa City,284586,0,572119,856705,0
2016,Region V (BICOL REGION),Region V (BICOL REGION),1026104,16458,4366780,5409342,1
2016,Region V (BICOL REGION),Albay,439169,0,1376881,1816050,0
2016,Region V (BICOL REGION),Legazpi City,426449,0,773001,1199450,0
2016,Region V (BICOL REGION),Others,12720,0,603880,616600,0
2016,Region V (BICOL REGION),Camarines Norte,40837,16458,355561,412856,0
2016,Region V (BICOL REGION),Daet,0,0,0,0,0
2016,Region V (BICOL REGION),Others,40837,16458,355561,412856,0
2016,Region V (BICOL REGION),Partial,0,0,0,0,0
2016,Region V (BICOL REGION),Camarines Sur,495978,0,1915148,2411126,0
2016,Region V (BICOL REGION),Iriga City,18819,0,27779,46598,0
2016,Region V (BICOL REGION),Naga City,243856,0,967745,1211601,0
2016,Region V (BICOL REGION),Others,233303,0,919624,1152927,0
2016,Region V (BICOL REGION),Catanduanes,6672,0,193325,199997,0
2016,Region V (BICOL REGION),Masbate Province,4479,0,65715,70194,0
2016,Region V (BICOL REGION),Masbate City,8288,0,204219,212507,0
2016,Region V (BICOL REGION),Sorsogon Province,10212,0,129516,139728,0
2016,Region V (BICOL REGION),Sorsogon City,20469,0,126415,146884,0
2016,Region VI (WESTERN VISAYAS),Region VI (WESTERN VISAYAS),1032133,47666,4113835,5193634,1
2016,Region VI (WESTERN VISAYAS),Aklan,878801,43449,1018473,1940723,0
2016,Region VI (WESTERN VISAYAS),Boracay,868765,43416,813302,1725483,0
2016,Region VI (WESTERN VISAYAS),Bumanga,0,0,0,0,0
2016,Region VI (WESTERN VISAYAS),Kalibo,9689,16,196332,206037,0
2016,Region VI (WESTERN VISAYAS),New Washington,347,17,8839,9203,0
2016,Region VI (WESTERN VISAYAS),Numancia,0,0,0,0,0
2016,Region VI (WESTERN VISAYAS),Tangalan,0,0,0,0,0
2016,Region VI (WESTERN VISAYAS),Antique,6722,0,56891,63613,0
2016,Region VI (WESTERN VISAYAS),Anini-y,122,0,9565,9687,0
2016,Region VI (WESTERN VISAYAS),Belison,20,0,50,70,0
2016,Region VI (WESTERN VISAYAS),Culasi,2823,0,31265,34088,0
2016,Region VI (WESTERN VISAYAS),Libertad,6,0,5,11,0
2016,Region VI (WESTERN VISAYAS),Pandan,3656,0,7202,10858,0
2016,Region VI (WESTERN VISAYAS),Patnogon,3,0,0,3,0
2016,Region VI (WESTERN VISAYAS),Sebaste,3,0,77,80,0
2016,Region VI (WESTERN VISAYAS),San Jose,36,0,312,348,0
2016,Region VI (WESTERN VISAYAS),Sibalom,43,0,2965,3008,0
2016,Region VI (WESTERN VISAYAS),Tobias Fornier,10,0,5416,5426,0
2016,Region VI (WESTERN VISAYAS),Valderrama,0,0,34,34,0
2016,Region VI (WESTERN VISAYAS),Capiz,3374,2818,184084,190276,0
2016,Region VI (WESTERN VISAYAS),Cuartero,24,0,2877,2901,0
2016,Region VI (WESTERN VISAYAS),Dao,12,13,1429,1454,0
2016,Region VI (WESTERN VISAYAS),Dumalag,34,20,2391,2445,0
2016,Region VI (WESTERN VISAYAS),Dumarao,2,0,270,272,0
2016,Region VI (WESTERN VISAYAS),Ivisan,10,21,3762,3793,0
2016,Region VI (WESTERN VISAYAS),Jamindan,0,0,1956,1956,0
2016,Region VI (WESTERN VISAYAS),Maayon,83,0,553,636,0
2016,Region VI (WESTERN VISAYAS),Mambusao,0,0,1492,1492,0
2016,Region VI (WESTERN VISAYAS),Panay,0,0,1055,1055,0
2016,Region VI (WESTERN VISAYAS),Panitan,0,0,1496,1496,0
2016,Region VI (WESTERN VISAYAS),Capiz,0,0,0,0,0
2016,Region VI (WESTERN VISAYAS),Pilar,21,0,1386,1407,0
2016,Region VI (WESTERN VISAYAS),Pontevedra,39,75,13492,13606,0
2016,Region VI (WESTERN VISAYAS),Pres. Roxas,0,0,4221,4221,0
2016,Region VI (WESTERN VISAYAS),Roxas City,2997,2648,144300,149945,0
2016,Region VI (WESTERN VISAYAS),Sapian,99,23,518,640,0
2016,Region VI (WESTERN VISAYAS),Sigma,13,18,2591,2622,0
2016,Region VI (WESTERN VISAYAS),Tapaz,40,0,295,335,0
2016,Region VI (WESTERN VISAYAS),Guimaras,3471,0,103743,107214,0
2016,Region VI (WESTERN VISAYAS),Buenavista,36,0,2094,2130,0
2016,Region VI (WESTERN VISAYAS),Jordan,218,0,9272,9490,0
2016,Region VI (WESTERN VISAYAS),Nueva Valencia,2652,0,79991,82643,0
2016,Region VI (WESTERN VISAYAS),San Lorenzo,245,0,9382,9627,0
2016,Region VI (WESTERN VISAYAS),Sibunag,320,0,3004,3324,0
2016,Region VI (WESTERN VISAYAS),Others,0,0,0,0,0
2016,Region VI (WESTERN VISAYAS),Iloilo Province,4212,13,248098,252323,0
2016,Region VI (WESTERN VISAYAS),Ajuy,105,12,3268,3385,0
2016,Region VI (WESTERN VISAYAS),Alimodian,9,0,2608,2617,0
2016,Region VI (WESTERN VISAYAS),Badiangan,37,0,4132,4169,0
2016,Region VI (WESTERN VISAYAS),Balasan,0,0,1242,1242,0
2016,Region VI (WESTERN VISAYAS),Banate,8,0,14561,14569,0
2016,Region VI (WESTERN VISAYAS),Barotac Nuevo,15,0,617,632,0
2016,Region VI (WESTERN VISAYAS),Barotac Viejo,28,0,1168,1196,0
2016,Region VI (WESTERN VISAYAS),Cabatuan,20,0,3979,3999,0
2016,Region VI (WESTERN VISAYAS),Calinog,0,0,4776,4776,0
2016,Region VI (WESTERN VISAYAS),Carles,1090,0,35155,36245,0
2016,Region VI (WESTERN VISAYAS),Concepcion,70,0,6297,6367,0
2016,Region VI (WESTERN VISAYAS),Dingle,0,0,0,0,0
2016,Region VI (WESTERN VISAYAS),Duenas,68,0,2018,2086,0
2016,Region VI (WESTERN VISAYAS),Dumangas,0,0,48,48,0
2016,Region VI (WESTERN VISAYAS),Estancia,854,0,31656,32510,0
2016,Region VI (WESTERN VISAYAS),Guimbal,61,0,31880,31941,0
2016,Region VI (WESTERN VISAYAS),Igbaras,26,0,1533,1559,0
2016,Region VI (WESTERN VISAYAS),Januiay,0,0,8364,8364,0
2016,Region VI (WESTERN VISAYAS),Lambunao,0,0,707,707,0
2016,Region VI (WESTERN VISAYAS),Leganes,25,0,9436,9461,0
2016,Region VI (WESTERN VISAYAS),Lemery,0,0,286,286,0
2016,Region VI (WESTERN VISAYAS),Leon,49,0,6434,6483,0
2016,Region VI (WESTERN VISAYAS),Maasin,2,0,11103,11105,0
2016,Region VI (WESTERN VISAYAS),Milagao,72,0,2417,2489,0
2016,Region VI (WESTERN VISAYAS),Partial,0,0,0,0,0
2016,Region VI (WESTERN VISAYAS),Iloilo Province,0,0,0,0,0
2016,Region VI (WESTERN VISAYAS),New Lucena,28,0,4960,4988,0
2016,Region VI (WESTERN VISAYAS),Oton,342,0,8452,8794,0
2016,Region VI (WESTERN VISAYAS),Passi,74,0,3079,3153,0
2016,Region VI (WESTERN VISAYAS),Pavia,14,0,1471,1485,0
2016,Region VI (WESTERN VISAYAS),Pototan,198,0,5670,5868,0
2016,Region VI (WESTERN VISAYAS),San Dionisio,104,0,3764,3868,0
2016,Region VI (WESTERN VISAYAS),San Joaquin,133,0,15939,16072,0
2016,Region VI (WESTERN VISAYAS),San Miguel,0,0,6299,6299,0
2016,Region VI (WESTERN VISAYAS),Sara,246,0,1454,1700,0
2016,Region VI (WESTERN VISAYAS),Sta. Barbara,215,0,3103,3318,0
2016,Region VI (WESTERN VISAYAS),Tigbauan,302,0,8233,8535,0
2016,Region VI (WESTERN VISAYAS),Tubungan,11,1,558,570,0
2016,Region VI (WESTERN VISAYAS),Zarraga,6,0,1431,1437,0
2016,Region VI (WESTERN VISAYAS),Negros Occidental,35359,401,809578,845338,0
2016,Region VI (WESTERN VISAYAS),Bago,1598,22,50186,51806,0
2016,Region VI (WESTERN VISAYAS),Binalbagan,55,0,4435,4490,0
2016,Region VI (WESTERN VISAYAS),Cadiz,320,0,23026,23346,0
2016,Region VI (WESTERN VISAYAS),Calatrava,32,0,2832,2864,0
2016,Region VI (WESTERN VISAYAS),Candoni,0,0,0,0,0
2016,Region VI (WESTERN VISAYAS),Cauayan,0,0,19762,19762,0
2016,Region VI (WESTERN VISAYAS),DS Benedicto,0,0,0,0,0
2016,Region VI (WESTERN VISAYAS),Escalante,210,0,10022,10232,0
2016,Region VI (WESTERN VISAYAS),Hinigaran,148,0,6192,6340,0
2016,Region VI (WESTERN VISAYAS),Hinobaan,572,358,8113,9043,0
2016,Region VI (WESTERN VISAYAS),Kabankalan,0,21,61127,61148,0
2016,Region VI (WESTERN VISAYAS),La Carlota,1383,0,10875,12258,0
2016,Region VI (WESTERN VISAYAS),Las Castellana,82,0,1283,1365,0
2016,Region VI (WESTERN VISAYAS),Mambukal,71,0,0,71,0
2016,Region VI (WESTERN VISAYAS),Manapla,0,0,242,242,0
2016,Region VI (WESTERN VISAYAS),Moises,63,0,33011,33074,0
2016,Region VI (WESTERN VISAYAS),Murcia,2511,0,406122,408633,0
2016,Region VI (WESTERN VISAYAS),Pulupandan,0,0,0,0,0
2016,Region VI (WESTERN VISAYAS),Sagay,165,0,18618,18783,0
2016,Region VI (WESTERN VISAYAS),San Carlos,265,0,14898,15163,0
2016,Region VI (WESTERN VISAYAS),San Enrique,24,0,2632,2656,0
2016,Region VI (WESTERN VISAYAS),Silay,44,0,20318,20362,0
2016,Region VI (WESTERN VISAYAS),Sipalay,27428,0,91697,119125,0
2016,Region VI (WESTERN VISAYAS),Talisay,373,0,15935,16308,0
2016,Region VI (WESTERN VISAYAS),Victorias,15,0,8252,8267,0
2016,Region VI (WESTERN VISAYAS),Bacolod City,70540,716,727968,799224,0
2016,Region VI (WESTERN VISAYAS),Iloilo City,29654,269,965000,994923,0
2016,Region VII (CENTRAL VISAYAS),Region VII (CENTRAL VISAYAS),2323131,11533,3619941,5954605,1
2016,Region VII (CENTRAL VISAYAS),Bohol,266313,1958,731915,1000186,0
2016,Region VII (CENTRAL VISAYAS),Anda,3094,0,1949,5043,0
2016,Region VII (CENTRAL VISAYAS),Antequera,0,0,0,0,0
2016,Region VII (CENTRAL VISAYAS),Baclayon,472,0,12708,13180,0
2016,Region VII (CENTRAL VISAYAS),Batuan,28,0,590,618,0
2016,Region VII (CENTRAL VISAYAS),Bien Unido,0,0,0,0,0
2016,Region VII (CENTRAL VISAYAS),Bilar,1861,0,8336,10197,0
2016,Region VII (CENTRAL VISAYAS),Buenavista,16,0,100,116,0
2016,Region VII (CENTRAL VISAYAS),Calape,26,0,65,91,0
2016,Region VII (CENTRAL VISAYAS),Candijay,12,0,227,239,0
2016,Region VII (CENTRAL VISAYAS),Carmen,1257,0,5700,6957,0
2016,Region VII (CENTRAL VISAYAS),Catigbian,0,0,0,0,0
2016,Region VII (CENTRAL VISAYAS),Danao,560,0,4306,4866,0
2016,Region VII (CENTRAL VISAYAS),Dauis,11722,0,28523,40245,0
2016,Region VII (CENTRAL VISAYAS),Dimiao,0,0,0,0,0
2016,Region VII (CENTRAL VISAYAS),Garcia Hernandez,69,0,1367,1436,0
2016,Region VII (CENTRAL VISAYAS),Getafe,8,0,1076,1084,0
2016,Region VII (CENTRAL VISAYAS),Inabanga,49,0,119,168,0
2016,Region VII (CENTRAL VISAYAS),Jagna,1285,0,8862,10147,0
2016,Region VII (CENTRAL VISAYAS),Lila,15,0,2,17,0
2016,Region VII (CENTRAL VISAYAS),Loay,0,0,0,0,0
2016,Region VII (CENTRAL VISAYAS),Loon,689,0,1023,1712,0
2016,Region VII (CENTRAL VISAYAS),Loboc,2625,0,232,2857,0
2016,Region VII (CENTRAL VISAYAS),Maribojoc,59,0,433,492,0
2016,Region VII (CENTRAL VISAYAS),Panglao,212827,1847,405435,620109,0
2016,Region VII (CENTRAL VISAYAS),Sagbayan,0,0,131,131,0
2016,Region VII (CENTRAL VISAYAS),Sikatuna,208,0,1925,2133,0
2016,Region VII (CENTRAL VISAYAS),Tagbilaran,27921,111,202673,230705,0
2016,Region VII (CENTRAL VISAYAS),Talibon,1029,0,12154,13183,0
2016,Region VII (CENTRAL VISAYAS),Tubigon,62,0,7776,7838,0
2016,Region VII (CENTRAL VISAYAS),Ubay,30,0,23138,23168,0
2016,Region VII (CENTRAL VISAYAS),Valencia,389,0,3065,3454,0
2016,Region VII (CENTRAL VISAYAS),Cebu,126771,1072,261806,389649,0
2016,Region VII (CENTRAL VISAYAS),Alcoy,589,0,1360,1949,0
2016,Region VII (CENTRAL VISAYAS),Alcantara,38,44,34,116,0
2016,Region VII (CENTRAL VISAYAS),Amlan,0,0,0,0,0
2016,Region VII (CENTRAL VISAYAS),Alegria,1042,0,7524,8566,0
2016,Region VII (CENTRAL VISAYAS),Aloquinsan,27,0,1649,1676,0
2016,Region VII (CENTRAL VISAYAS),Argao,997,10,11723,12730,0
2016,Region VII (CENTRAL VISAYAS),Asturias,496,0,3148,3644,0
2016,Region VII (CENTRAL VISAYAS),Badian,0,0,0,0,0
2016,Region VII (CENTRAL VISAYAS),Balamban,524,0,6491,7015,0
2016,Region VII (CENTRAL VISAYAS),Bantayan,270,0,362,632,0
2016,Region VII (CENTRAL VISAYAS),Barili,596,0,695,1291,0
2016,Region VII (CENTRAL VISAYAS),Bogo City,8067,0,15470,23537,0
2016,Region VII (CENTRAL VISAYAS),Partial,0,0,0,0,0
2016,Region VII (CENTRAL VISAYAS),Borbon,64,0,467,531,0
2016,Region VII (CENTRAL VISAYAS),Boljoon,3585,0,2641,6226,0
2016,Region VII (CENTRAL VISAYAS),Carcar,374,0,2061,2435,0
2016,Region VII (CENTRAL VISAYAS),Carmen,135,0,1055,1190,0
2016,Region VII (CENTRAL VISAYAS),Catmon,0,0,0,0,0
2016,Region VII (CENTRAL VISAYAS),Cordova,6633,0,13693,20326,0
2016,Region VII (CENTRAL VISAYAS),Daanbantayan,9198,217,4667,14082,0
2016,Region VII (CENTRAL VISAYAS),Dalaguete,1942,0,23727,25669,0
2016,Region VII (CENTRAL VISAYAS),Danao City,1197,0,3460,4657,0
2016,Region VII (CENTRAL VISAYAS),Ginatilan,143,0,463,606,0
2016,Region VII (CENTRAL VISAYAS),Madridejos,0,0,0,0,0
2016,Region VII (CENTRAL VISAYAS),Medellin,11151,0,4361,15512,0
2016,Region VII (CENTRAL VISAYAS),Minglanilla,0,0,0,0,0
2016,Region VII (CENTRAL VISAYAS),Moalboal,12658,8,10159,22825,0
2016,Region VII (CENTRAL VISAYAS),Oslob,16990,453,22052,39495,0
2016,Region VII (CENTRAL VISAYAS),Pilar,0,0,0,0,0
2016,Region VII (CENTRAL VISAYAS),Pinamungahan,2592,0,1801,4393,0
2016,Region VII (CENTRAL VISAYAS),Poro,459,2,1050,1511,0
2016,Region VII (CENTRAL VISAYAS),Ronda,174,0,280,454,0
2016,Region VII (CENTRAL VISAYAS),Samboan,552,12,1178,1742,0
2016,Region VII (CENTRAL VISAYAS),San Fernando,4720,0,80,4800,0
2016,Region VII (CENTRAL VISAYAS),San Francisco,5172,0,6886,12058,0
2016,Region VII (CENTRAL VISAYAS),San Remegio,17208,0,59540,76748,0
2016,Region VII (CENTRAL VISAYAS),Santander,4506,0,2654,7160,0
2016,Region VII (CENTRAL VISAYAS),Santa Fe,13891,326,44665,58882,0
2016,Region VII (CENTRAL VISAYAS),Sibonga,0,0,0,0,0
2016,Region VII (CENTRAL VISAYAS),Sogod,176,0,2128,2304,0
2016,Region VII (CENTRAL VISAYAS),Talisay,2,0,222,224,0
2016,Region VII (CENTRAL VISAYAS),Toledo City,603,0,4060,4663,0
2016,Region VII (CENTRAL VISAYAS),Negros Oriental,140329,1524,554550,696403,0
2016,Region VII (CENTRAL VISAYAS),Amlan,513,0,1330,1843,0
2016,Region VII (CENTRAL VISAYAS),Bacong,632,0,963,1595,0
2016,Region VII (CENTRAL VISAYAS),Bais,2222,0,6397,8619,0
2016,Region VII (CENTRAL VISAYAS),Basay,1958,0,6077,8035,0
2016,Region VII (CENTRAL VISAYAS),Bayawan,440,0,11659,12099,0
2016,Region VII (CENTRAL VISAYAS),Canlaon,187,0,11858,12045,0
2016,Region VII (CENTRAL VISAYAS),Dauin,13993,6,7119,21118,0
2016,Region VII (CENTRAL VISAYAS),Dumaguete,103723,1264,437062,542049,0
2016,Region VII (CENTRAL VISAYAS),Guijulngan,13,0,2662,2675,0
2016,Region VII (CENTRAL VISAYAS),La Libertad,113,0,5353,5466,0
2016,Region VII (CENTRAL VISAYAS),Jimalaud,19,0,459,478,0
2016,Region VII (CENTRAL VISAYAS),Mabinay,528,0,18953,19481,0
2016,Region VII (CENTRAL VISAYAS),Manjuyod,294,0,11293,11587,0
2016,Region VII (CENTRAL VISAYAS),San Jose,396,0,184,580,0
2016,Region VII (CENTRAL VISAYAS),Siaton,1126,0,4703,5829,0
2016,Region VII (CENTRAL VISAYAS),Sibulan,723,0,1269,1992,0
2016,Region VII (CENTRAL VISAYAS),Tanjay,69,15,2426,2510,0
2016,Region VII (CENTRAL VISAYAS),Valencia,2353,0,20335,22688,0
2016,Region VII (CENTRAL VISAYAS),Zamboanguita,11027,239,4448,15714,0
2016,Region VII (CENTRAL VISAYAS),Siquijor,40973,0,44905,85878,0
2016,Region VII (CENTRAL VISAYAS),E. Villanueva,214,0,312,526,0
2016,Region VII (CENTRAL VISAYAS),Larena,2315,0,6266,8581,0
2016,Region VII (CENTRAL VISAYAS),Lazi,1198,0,886,2084,0
2016,Region VII (CENTRAL VISAYAS),Maria,1250,0,6844,8094,0
2016,Region VII (CENTRAL VISAYAS),San Juan,29018,0,14973,43991,0
2016,Region VII (CENTRAL VISAYAS),Siquijor,6978,0,15624,22602,0
2016,Region VII (CENTRAL VISAYAS),Cebu City,687300,2885,1643988,2334173,0
2016,Region VII (CENTRAL VISAYAS),Lapu-lapu City,1036910,3995,316199,1357104,0
2016,Region VII (CENTRAL VISAYAS),Mandaue City,24535,99,66578,91212,0
2016,Region VIII (EASTERN VISAYAS),Region VIII (EASTERN VISAYAS),46896,2071,1137498,1186465,1
2016,Region VIII (EASTERN VISAYAS),Biliran,516,0,6799,7315,0
2016,Region VIII (EASTERN VISAYAS),Almeria,141,0,2159,2300,0
2016,Region VIII (EASTERN VISAYAS),Caibiran,8,0,353,361,0
2016,Region VIII (EASTERN VISAYAS),Cabucgayan,123,0,415,538,0
2016,Region VIII (EASTERN VISAYAS),Culaba,0,0,0,0,0
2016,Region VIII (EASTERN VISAYAS),Kawayan,0,0,0,0,0
2016,Region VIII (EASTERN VISAYAS),Maripipi,0,0,0,0,0
2016,Region VIII (EASTERN VISAYAS),Naval,244,0,3872,4116,0
2016,Region VIII (EASTERN VISAYAS),Eastern Samar,1877,0,44385,46262,0
2016,Region VIII (EASTERN VISAYAS),Borongan City,1453,0,31062,32515,0
2016,Region VIII (EASTERN VISAYAS),Guiuan,390,0,11982,12372,0
2016,Region VIII (EASTERN VISAYAS),Llorente,32,0,1115,1147,0
2016,Region VIII (EASTERN VISAYAS),Quinapondan,2,0,226,228,0
2016,Region VIII (EASTERN VISAYAS),Leyte,3109,0,236157,239266,0
2016,Region VIII (EASTERN VISAYAS),Abuyog,0,0,20959,20959,0
2016,Region VIII (EASTERN VISAYAS),Alburera,0,0,26255,26255,0
2016,Region VIII (EASTERN VISAYAS),Bago,0,0,0,0,0
2016,Region VIII (EASTERN VISAYAS),Bato,0,0,4891,4891,0
2016,Region VIII (EASTERN VISAYAS),Baybay City,1476,0,108089,109565,0
2016,Region VIII (EASTERN VISAYAS),Hilongos,0,0,8614,8614,0
2016,Region VIII (EASTERN VISAYAS),Inopacan,0,0,0,0,0
2016,Region VIII (EASTERN VISAYAS),Isabel,85,0,1453,1538,0
2016,Region VIII (EASTERN VISAYAS),Kanangga,0,0,0,0,0
2016,Region VIII (EASTERN VISAYAS),McArthur,0,0,0,0,0
2016,Region VIII (EASTERN VISAYAS),Ormoc City,932,0,55407,56339,0
2016,Region VIII (EASTERN VISAYAS),Palo,0,0,0,0,0
2016,Region VIII (EASTERN VISAYAS),San Isidro,616,0,10489,11105,0
2016,Region VIII (EASTERN VISAYAS),Partial,0,0,0,0,0
2016,Region VIII (EASTERN VISAYAS),Northern Samar,518,0,73162,73680,0
2016,Region VIII (EASTERN VISAYAS),Allen,90,0,12667,12757,0
2016,Region VIII (EASTERN VISAYAS),Biri,123,0,2822,2945,0
2016,Region VIII (EASTERN VISAYAS),Capul,13,0,496,509,0
2016,Region VIII (EASTERN VISAYAS),Catarman,189,0,39469,39658,0
2016,Region VIII (EASTERN VISAYAS),Navar,9,0,456,465,0
2016,Region VIII (EASTERN VISAYAS),Palapag,0,0,0,0,0
2016,Region VIII (EASTERN VISAYAS),San Antonio,94,0,15495,15589,0
2016,Region VIII (EASTERN VISAYAS),San Roque,0,0,1757,1757,0
2016,Region VIII (EASTERN VISAYAS),Victoria,0,0,0,0,0
2016,Region VIII (EASTERN VISAYAS),Samar,21862,0,155995,177857,0
2016,Region VIII (EASTERN VISAYAS),Calbayog City,5211,0,119686,124897,0
2016,Region VIII (EASTERN VISAYAS),Catbalogan,16302,0,34411,50713,0
2016,Region VIII (EASTERN VISAYAS),Basey,0,0,0,0,0
2016,Region VIII (EASTERN VISAYAS),Marabut,349,0,1898,2247,0
2016,Region VIII (EASTERN VISAYAS),Paranas,0,0,0,0,0
2016,Region VIII (EASTERN VISAYAS),Southern Leyte,3013,12,123182,126207,0
2016,Region VIII (EASTERN VISAYAS),Hinunangan,0,0,4627,4627,0
2016,Region VIII (EASTERN VISAYAS),Hinundayan,10,12,719,741,0
2016,Region VIII (EASTERN VISAYAS),Limasawa,662,0,7339,8001,0
2016,Region VIII (EASTERN VISAYAS),Maasin City,1846,0,73432,75278,0
2016,Region VIII (EASTERN VISAYAS),Macrohon,270,0,4615,4885,0
2016,Region VIII (EASTERN VISAYAS),Padre Burgos,0,0,0,0,0
2016,Region VIII (EASTERN VISAYAS),Pintuyan,66,0,0,66,0
2016,Region VIII (EASTERN VISAYAS),Saint Bernard,0,0,1760,1760,0
2016,Region VIII (EASTERN VISAYAS),Sogod,70,0,26264,26334,0
2016,Region VIII (EASTERN VISAYAS),Others,89,0,4426,4515,0
2016,Region VIII (EASTERN VISAYAS),Tacloban City,16001,2059,497818,515878,0
2016,Region IX (ZAMBOANGA PENINSULA),Region IX (ZAMBOANGA PENINSULA),12028,13267,653812,679107,1
2016,Region IX (ZAMBOANGA PENINSULA),Zamboanga del Norte,7211,0,243105,250316,0
2016,Region IX (ZAMBOANGA PENINSULA),Dapitan City,431,0,50801,51232,0
2016,Region IX (ZAMBOANGA PENINSULA),Dipolog City,6780,0,192304,199084,0
2016,Region IX (ZAMBOANGA PENINSULA),Zamboanga del Sur,0,0,0,0,0
2016,Region IX (ZAMBOANGA PENINSULA),Pagadian City,0,0,0,0,0
2016,Region IX (ZAMBOANGA PENINSULA),Zamboanga Sibugay,0,0,11737,11737,0
2016,Region IX (ZAMBOANGA PENINSULA),Isabela City,0,0,0,0,0
2016,Region IX (ZAMBOANGA PENINSULA),Zamboanga City,4817,13267,398970,417054,0
2016,Region X (NORTHERN MINDANAO),Region X (NORTHERN MINDANAO),91855,3106,2511194,2606155,1
2016,Region X (NORTHERN MINDANAO),Bukidnon,4778,72,283236,288086,0
2016,Region X (NORTHERN MINDANAO),Malaybalay City,1915,0,34351,36266,0
2016,Region X (NORTHERN MINDANAO),Valencia City,2780,0,229260,232040,0
2016,Region X (NORTHERN MINDANAO),Others,83,72,19625,19780,0
2016,Region X (NORTHERN MINDANAO),Camiguin,12882,0,620643,633525,0
2016,Region X (NORTHERN MINDANAO),Lanao del Norte,426,0,30854,31280,0
2016,Region X (NORTHERN MINDANAO),Misamis Occidental,3516,0,744770,748286,0
2016,Region X (NORTHERN MINDANAO),Ozamis City,2635,0,370111,372746,0
2016,Region X (NORTHERN MINDANAO),Tangub City,30,0,20216,20246,0
2016,Region X (NORTHERN MINDANAO),Oroquieta City,124,0,94766,94890,0
2016,Region X (NORTHERN MINDANAO),Others,727,0,259677,260404,0
2016,Region X (NORTHERN MINDANAO),Misamis Oriental,3657,0,51570,55227,0
2016,Region X (NORTHERN MINDANAO),Gingoog City,416,0,38560,38976,0
2016,Region X (NORTHERN MINDANAO),Others,3241,0,13010,16251,0
2016,Region X (NORTHERN MINDANAO),Cagayan de Oro City,65655,3034,705132,773821,0
2016,Region X (NORTHERN MINDANAO),Iligan City,941,0,74989,75930,0
2016,Region XI (DAVAO REGION),Region XI (DAVAO REGION),167705,23386,3112225,3303316,1
