Year;Region_Code;Region_Name;Province;Location;Level_Original;Foreign_Travelers;OFW;Domestic_Travelers;Total;Level;Latitude;Longitude
2015;Region VI;Region VI (WESTERN VISAYAS);Capiz;Capiz;Province;5878;4795;152551;163224;Province;11,005;122,5373
2015;Region VI;Region VI (WESTERN VISAYAS);Capiz;Cuartero;City/Municipality;25;0;3036;3061;City/Municipality;11,005;122,5373
2015;Region VI;Region VI (WESTERN VISAYAS);Capiz;Dao;City/Municipality;58;14;79;151;City/Municipality;11,005;122,5373
2015;Region VI;Region VI (WESTERN VISAYAS);Capiz;Dumalag;City/Municipality;64;0;2840;2904;City/Municipality;11,005;122,5373
2015;Region VI;Region VI (WESTERN VISAYAS);Capiz;Dumarao;City/Municipality;4;5;102;111;City/Municipality;11,005;122,5373
2015;Region VI;Region VI (WESTERN VISAYAS);Capiz;Ivisan;City/Municipality;37;34;1993;2064;City/Municipality;11,005;122,5373
2015;Region VI;Region VI (WESTERN VISAYAS);Capiz;Jamindan;City/Municipality;0;0;722;722;City/Municipality;11,005;122,5373
2015;Region VI;Region VI (WESTERN VISAYAS);Capiz;Maayon;City/Municipality;0;0;467;467;City/Municipality;11,005;122,5373
2015;Region VI;Region VI (WESTERN VISAYAS);Capiz;Mambusao;City/Municipality;9;0;1186;1195;City/Municipality;11,005;122,5373
2015;Region VI;Region VI (WESTERN VISAYAS);Capiz;Panay;City/Municipality;40;0;2552;2592;City/Municipality;11,005;122,5373
2015;Region VI;Region VI (WESTERN VISAYAS);Capiz;Pilar;City/Municipality;7;3;942;952;City/Municipality;11,005;122,5373
2015;Region VI;Region VI (WESTERN VISAYAS);Capiz;Pontevedra;City/Municipality;119;245;12272;12636;City/Municipality;11,005;122,5373
2015;Region VI;Region VI (WESTERN VISAYAS);Capiz;Pres. Roxas;City/Municipality;0;0;3734;3734;City/Municipality;11,005;122,5373
2015;Region VI;Region VI (WESTERN VISAYAS);Capiz;Roxas City;City/Municipality;5293;4363;120727;130383;City/Municipality;11,005;122,5373
2015;Region VI;Region VI (WESTERN VISAYAS);Capiz;Sapian;City/Municipality;131;9;122;262;City/Municipality;11,005;122,5373
2015;Region VI;Region VI (WESTERN VISAYAS);Capiz;Sigma;City/Municipality;28;122;1580;1730;City/Municipality;11,005;122,5373
2015;Region VI;Region VI (WESTERN VISAYAS);Capiz;Tapaz;City/Municipality;63;0;197;260;City/Municipality;11,005;122,5373
2015;Region VI;Region VI (WESTERN VISAYAS);Guimaras;Guimaras;Province;3449;0;90866;94315;Province;11,005;122,5373
2015;Region VI;Region VI (WESTERN VISAYAS);Guimaras;Buenavista;City/Municipality;8;0;1754;1762;City/Municipality;11,005;122,5373
2015;Region VI;Region VI (WESTERN VISAYAS);Guimaras;Jordan;City/Municipality;130;0;5503;5633;City/Municipality;11,005;122,5373
2015;Region VI;Region VI (WESTERN VISAYAS);Guimaras;Nueva Valencia;City/Municipality;2545;0;68938;71483;City/Municipality;11,005;122,5373
2015;Region VI;Region VI (WESTERN VISAYAS);Guimaras;San Lorenzo;City/Municipality;327;0;1711;2038;City/Municipality;11,005;122,5373
2015;Region VI;Region VI (WESTERN VISAYAS);Guimaras;Sibunag;City/Municipality;439;0;12960;13399;City/Municipality;11,005;122,5373
2015;Region VI;Region VI (WESTERN VISAYAS);Iloilo Province;Iloilo Province;Province;3093;3;203108;206204;Province;11,005;122,5373
2015;Region VI;Region VI (WESTERN VISAYAS);Iloilo Province;Ajuy;City/Municipality;41;0;2344;2385;City/Municipality;11,005;122,5373
2015;Region VI;Region VI (WESTERN VISAYAS);Iloilo Province;Alimodian;City/Municipality;0;0;3411;3411;City/Municipality;11,005;122,5373
2015;Region VI;Region VI (WESTERN VISAYAS);Iloilo Province;Badiangan;City/Municipality;6;0;5373;5379;City/Municipality;11,005;122,5373
2015;Region VI;Region VI (WESTERN VISAYAS);Iloilo Province;Balasan;City/Municipality;0;0;730;730;City/Municipality;11,005;122,5373
2015;Region VI;Region VI (WESTERN VISAYAS);Iloilo Province;Banate;City/Municipality;0;0;6489;6489;City/Municipality;11,005;122,5373
2015;Region VI;Region VI (WESTERN VISAYAS);Iloilo Province;Barotac Nuevo;City/Municipality;0;0;735;735;City/Municipality;11,005;122,5373
2015;Region VI;Region VI (WESTERN VISAYAS);Iloilo Province;Barotac Viejo;City/Municipality;33;0;5220;5253;City/Municipality;11,005;122,5373
2015;Region VI;Region VI (WESTERN VISAYAS);Iloilo Province;Cabatuan;City/Municipality;113;0;2593;2706;City/Municipality;11,005;122,5373
2015;Region VI;Region VI (WESTERN VISAYAS);Iloilo Province;Calinog;City/Municipality;0;0;1659;1659;City/Municipality;11,005;122,5373
2015;Region VI;Region VI (WESTERN VISAYAS);Iloilo Province;Carles;City/Municipality;611;3;35615;36229;City/Municipality;11,005;122,5373
2015;Region VI;Region VI (WESTERN VISAYAS);Iloilo Province;Concepcion;City/Municipality;110;0;2861;2971;City/Municipality;11,005;122,5373
2015;Region VI;Region VI (WESTERN VISAYAS);Iloilo Province;Dingle;City/Municipality;0;0;20;20;City/Municipality;11,005;122,5373
2015;Region VI;Region VI (WESTERN VISAYAS);Iloilo Province;Duenas;City/Municipality;0;0;1054;1054;City/Municipality;11,005;122,5373
2015;Region VI;Region VI (WESTERN VISAYAS);Iloilo Province;Dumangas;City/Municipality;2;0;32;34;City/Municipality;11,005;122,5373
2015;Region VI;Region VI (WESTERN VISAYAS);Iloilo Province;Estancia;City/Municipality;437;0;28741;29178;City/Municipality;11,005;122,5373
2015;Region VI;Region VI (WESTERN VISAYAS);Iloilo Province;Guimbal;City/Municipality;3;0;19139;19142;City/Municipality;11,005;122,5373
2015;Region VI;Region VI (WESTERN VISAYAS);Iloilo Province;Igbaras;City/Municipality;3;0;1816;1819;City/Municipality;11,005;122,5373
2015;Region VI;Region VI (WESTERN VISAYAS);Iloilo Province;Januiay;City/Municipality;507;0;11125;11632;City/Municipality;11,005;122,5373
2015;Region VI;Region VI (WESTERN VISAYAS);Iloilo Province;Lambunao;City/Municipality;0;0;648;648;City/Municipality;11,005;122,5373
2015;Region VI;Region VI (WESTERN VISAYAS);Iloilo Province;Leganes;City/Municipality;54;0;3917;3971;City/Municipality;11,005;122,5373
2015;Region VI;Region VI (WESTERN VISAYAS);Iloilo Province;Leon;City/Municipality;168;0;4090;4258;City/Municipality;11,005;122,5373
2015;Region VI;Region VI (WESTERN VISAYAS);Iloilo Province;Maasin;City/Municipality;0;0;3727;3727;City/Municipality;11,005;122,5373
2015;Region VI;Region VI (WESTERN VISAYAS);Iloilo Province;Milagao;City/Municipality;148;0;3565;3713;City/Municipality;11,005;122,5373
2015;Region VI;Region VI (WESTERN VISAYAS);Iloilo Province;New Lucena;City/Municipality;86;0;5351;5437;City/Municipality;11,005;122,5373
2015;Region VI;Region VI (WESTERN VISAYAS);Iloilo Province;Oton;City/Municipality;248;0;5406;5654;City/Municipality;11,005;122,5373
2015;Region VI;Region VI (WESTERN VISAYAS);Iloilo Province;Passi;City/Municipality;91;0;2130;2221;City/Municipality;11,005;122,5373
2015;Region VI;Region VI (WESTERN VISAYAS);Iloilo Province;Pavia;City/Municipality;0;0;792;792;City/Municipality;11,005;122,5373
2015;Region VI;Region VI (WESTERN VISAYAS);Iloilo Province;Pototan;City/Municipality;118;0;6488;6606;City/Municipality;11,005;122,5373
2015;Region VI;Region VI (WESTERN VISAYAS);Iloilo Province;San Dionisio;City/Municipality;4;0;665;669;City/Municipality;11,005;122,5373
2015;Region VI;Region VI (WESTERN VISAYAS);Iloilo Province;San Joaquin;City/Municipality;6;0;19972;19978;City/Municipality;11,005;122,5373
2015;Region VI;Region VI (WESTERN VISAYAS);Iloilo Province;San Miguel;City/Municipality;29;0;4993;5022;City/Municipality;11,005;122,5373
2015;Region VI;Region VI (WESTERN VISAYAS);Iloilo Province;Sara;City/Municipality;40;0;1656;1696;City/Municipality;11,005;122,5373
2015;Region VI;Region VI (WESTERN VISAYAS);Iloilo Province;Sta. Barbara;City/Municipality;92;0;3069;3161;City/Municipality;11,005;122,5373
2015;Region VI;Region VI (WESTERN VISAYAS);Iloilo Province;Tigbauan;City/Municipality;133;0;6119;6252;City/Municipality;11,005;122,5373
2015;Region VI;Region VI (WESTERN VISAYAS);Iloilo Province;Zarraga;City/Municipality;10;0;1563;1573;City/Municipality;11,005;122,5373
2015;Region VI;Region VI (WESTERN VISAYAS);Negros Occidental;Negros Occidental;Province;44312;760;667011;712083;Province;11,005;122,5373
2015;Region VI;Region VI (WESTERN VISAYAS);Negros Occidental;Bago;City/Municipality;1150;40;38158;39348;City/Municipality;11,005;122,5373
2015;Region VI;Region VI (WESTERN VISAYAS);Negros Occidental;Binalbagan;City/Municipality;44;0;2890;2934;City/Municipality;11,005;122,5373
2015;Region VI;Region VI (WESTERN VISAYAS);Negros Occidental;Cadiz;City/Municipality;151;0;20682;20833;City/Municipality;11,005;122,5373
2015;Region VI;Region VI (WESTERN VISAYAS);Negros Occidental;Calatrava;City/Municipality;35;0;2436;2471;City/Municipality;11,005;122,5373
2015;Region VI;Region VI (WESTERN VISAYAS);Negros Occidental;DS Benedicto;City/Municipality;0;0;163;163;City/Municipality;11,005;122,5373
2015;Region VI;Region VI (WESTERN VISAYAS);Negros Occidental;Escalante;City/Municipality;557;0;10775;11332;City/Municipality;11,005;122,5373
2015;Region VI;Region VI (WESTERN VISAYAS);Negros Occidental;Hinigaran;City/Municipality;270;0;8526;8796;City/Municipality;11,005;122,5373
2015;Region VI;Region VI (WESTERN VISAYAS);Negros Occidental;Hinobaan;City/Municipality;323;294;4065;4682;City/Municipality;11,005;122,5373
2015;Region VI;Region VI (WESTERN VISAYAS);Negros Occidental;Kabankalan;City/Municipality;2037;29;29132;31198;City/Municipality;11,005;122,5373
2015;Region VI;Region VI (WESTERN VISAYAS);Negros Occidental;La Carlota;City/Municipality;79;0;10961;11040;City/Municipality;11,005;122,5373
2015;Region VI;Region VI (WESTERN VISAYAS);Negros Occidental;Mambukal;City/Municipality;4994;0;362361;367355;City/Municipality;11,005;122,5373
2015;Region VI;Region VI (WESTERN VISAYAS);Negros Occidental;Manapla;City/Municipality;139;24;646;809;City/Municipality;11,005;122,5373
2015;Region VI;Region VI (WESTERN VISAYAS);Negros Occidental;Sagay;City/Municipality;220;0;22009;22229;City/Municipality;11,005;122,5373
2015;Region VI;Region VI (WESTERN VISAYAS);Negros Occidental;San Carlos;City/Municipality;771;58;20368;21197;City/Municipality;11,005;122,5373
2015;Region VI;Region VI (WESTERN VISAYAS);Negros Occidental;San Enrique;City/Municipality;35;0;3611;3646;City/Municipality;11,005;122,5373
2015;Region VI;Region VI (WESTERN VISAYAS);Negros Occidental;Silay;City/Municipality;256;275;18038;18569;City/Municipality;11,005;122,5373
2015;Region VI;Region VI (WESTERN VISAYAS);Negros Occidental;Sipalay;City/Municipality;32532;0;68851;101383;City/Municipality;11,005;122,5373
2015;Region VI;Region VI (WESTERN VISAYAS);Negros Occidental;Talisay;City/Municipality;656;40;25033;25729;City/Municipality;11,005;122,5373
2015;Region VI;Region VI (WESTERN VISAYAS);Negros Occidental;Victorias;City/Municipality;63;0;18306;18369;City/Municipality;11,005;122,5373
2015;Region VI;Region VI (WESTERN VISAYAS);Negros Occidental;Bacolod City;City/Municipality;54333;113;644615;699061;City/Municipality;11,005;122,5373
2015;Region VI;Region VI (WESTERN VISAYAS);Negros Occidental;Iloilo City;City/Municipality;42677;2150;912263;957090;City/Municipality;11,005;122,5373
2015;Region VII;Region VII (CENTRAL VISAYAS);;Region VII (CENTRAL VISAYAS);Region;1935906;15189;2658623;4609718;Region;10,3157;123,8854
2015;Region VII;Region VII (CENTRAL VISAYAS);Bohol;Bohol;Province;215269;2150;384838;602257;Province;10,3157;123,8854
2015;Region VII;Region VII (CENTRAL VISAYAS);Bohol;Anda;City/Municipality;4869;54;12391;17314;City/Municipality;10,3157;123,8854
2015;Region VII;Region VII (CENTRAL VISAYAS);Bohol;Baclayon;City/Municipality;515;0;10888;11403;City/Municipality;10,3157;123,8854
2015;Region VII;Region VII (CENTRAL VISAYAS);Bohol;Batuan;City/Municipality;61;0;297;358;City/Municipality;10,3157;123,8854
2015;Region VII;Region VII (CENTRAL VISAYAS);Bohol;Bien Unido;City/Municipality;6;0;72;78;City/Municipality;10,3157;123,8854
2015;Region VII;Region VII (CENTRAL VISAYAS);Bohol;Bilar;City/Municipality;733;0;142;875;City/Municipality;10,3157;123,8854
2015;Region VII;Region VII (CENTRAL VISAYAS);Bohol;Buenavista;City/Municipality;27;0;515;542;City/Municipality;10,3157;123,8854
2015;Region VII;Region VII (CENTRAL VISAYAS);Bohol;Calape;City/Municipality;42;0;173;215;City/Municipality;10,3157;123,8854
2015;Region VII;Region VII (CENTRAL VISAYAS);Bohol;Candijay;City/Municipality;0;0;14;14;City/Municipality;10,3157;123,8854
2015;Region VII;Region VII (CENTRAL VISAYAS);Bohol;Carmen;City/Municipality;724;26;5209;5959;City/Municipality;10,3157;123,8854
2015;Region VII;Region VII (CENTRAL VISAYAS);Bohol;Danao;City/Municipality;94;0;232;326;City/Municipality;10,3157;123,8854
2015;Region VII;Region VII (CENTRAL VISAYAS);Bohol;Dauis;City/Municipality;8761;8;21834;30603;City/Municipality;10,3157;123,8854
2015;Region VII;Region VII (CENTRAL VISAYAS);Bohol;Dimiao;City/Municipality;3;0;383;386;City/Municipality;10,3157;123,8854
2015;Region VII;Region VII (CENTRAL VISAYAS);Bohol;Garcia Hernandez;City/Municipality;61;0;4525;4586;City/Municipality;10,3157;123,8854
2015;Region VII;Region VII (CENTRAL VISAYAS);Bohol;Getafe;City/Municipality;0;0;104;104;City/Municipality;10,3157;123,8854
2015;Region VII;Region VII (CENTRAL VISAYAS);Bohol;Jagna;City/Municipality;752;1;5511;6264;City/Municipality;10,3157;123,8854
2015;Region VII;Region VII (CENTRAL VISAYAS);Bohol;Lila;City/Municipality;2;0;16;18;City/Municipality;10,3157;123,8854
2015;Region VII;Region VII (CENTRAL VISAYAS);Bohol;Loay;City/Municipality;12;0;4;16;City/Municipality;10,3157;123,8854
2015;Region VII;Region VII (CENTRAL VISAYAS);Bohol;Loon;City/Municipality;0;0;142;142;City/Municipality;10,3157;123,8854
2015;Region VII;Region VII (CENTRAL VISAYAS);Bohol;Loboc;City/Municipality;2452;15;704;3171;City/Municipality;10,3157;123,8854
2015;Region VII;Region VII (CENTRAL VISAYAS);Bohol;Maribojoc;City/Municipality;21;0;345;366;City/Municipality;10,3157;123,8854
2015;Region VII;Region VII (CENTRAL VISAYAS);Bohol;Panglao;City/Municipality;164315;132;138505;302952;City/Municipality;10,3157;123,8854
2015;Region VII;Region VII (CENTRAL VISAYAS);Bohol;Sagbayan;City/Municipality;969;0;3880;4849;City/Municipality;10,3157;123,8854
2015;Region VII;Region VII (CENTRAL VISAYAS);Bohol;Sikatuna;City/Municipality;38;0;341;379;City/Municipality;10,3157;123,8854
2015;Region VII;Region VII (CENTRAL VISAYAS);Bohol;Tagbilaran;City/Municipality;28527;1914;139142;169583;City/Municipality;10,3157;123,8854
2015;Region VII;Region VII (CENTRAL VISAYAS);Bohol;Talibon;City/Municipality;1025;0;12718;13743;City/Municipality;10,3157;123,8854
2015;Region VII;Region VII (CENTRAL VISAYAS);Bohol;Tubigon;City/Municipality;502;0;5775;6277;City/Municipality;10,3157;123,8854
2015;Region VII;Region VII (CENTRAL VISAYAS);Bohol;Ubay;City/Municipality;62;0;18883;18945;City/Municipality;10,3157;123,8854
2015;Region VII;Region VII (CENTRAL VISAYAS);Bohol;Valencia;City/Municipality;696;0;2093;2789;City/Municipality;10,3157;123,8854
2015;Region VII;Region VII (CENTRAL VISAYAS);Cebu;Cebu;Province;120708;520;218239;339467;Province;10,3157;123,8854
2015;Region VII;Region VII (CENTRAL VISAYAS);Cebu;Alcoy;City/Municipality;624;0;1226;1850;City/Municipality;10,3157;123,8854
2015;Region VII;Region VII (CENTRAL VISAYAS);Cebu;Alcantara;City/Municipality;10;0;10;20;City/Municipality;10,3157;123,8854
2015;Region VII;Region VII (CENTRAL VISAYAS);Cebu;Alegria;City/Municipality;1289;0;5265;6554;City/Municipality;10,3157;123,8854
2015;Region VII;Region VII (CENTRAL VISAYAS);Cebu;Aloquinsan;City/Municipality;16;0;1579;1595;City/Municipality;10,3157;123,8854
2015;Region VII;Region VII (CENTRAL VISAYAS);Cebu;Argao;City/Municipality;791;0;8410;9201;City/Municipality;10,3157;123,8854
2015;Region VII;Region VII (CENTRAL VISAYAS);Cebu;Asturias;City/Municipality;197;0;1222;1419;City/Municipality;10,3157;123,8854
2015;Region VII;Region VII (CENTRAL VISAYAS);Cebu;Badian;City/Municipality;959;0;91;1050;City/Municipality;10,3157;123,8854
2015;Region VII;Region VII (CENTRAL VISAYAS);Cebu;Balamban;City/Municipality;347;0;4582;4929;City/Municipality;10,3157;123,8854
2015;Region VII;Region VII (CENTRAL VISAYAS);Cebu;Bantayan;City/Municipality;27;0;1394;1421;City/Municipality;10,3157;123,8854
2015;Region VII;Region VII (CENTRAL VISAYAS);Cebu;Barili;City/Municipality;745;0;0;745;City/Municipality;10,3157;123,8854
2015;Region VII;Region VII (CENTRAL VISAYAS);Cebu;Bogo City;City/Municipality;6924;0;9281;16205;City/Municipality;10,3157;123,8854
2015;Region VII;Region VII (CENTRAL VISAYAS);Cebu;Boljoon;City/Municipality;1351;0;2101;3452;City/Municipality;10,3157;123,8854
2015;Region VII;Region VII (CENTRAL VISAYAS);Cebu;Carcar;City/Municipality;399;0;1668;2067;City/Municipality;10,3157;123,8854
2015;Region VII;Region VII (CENTRAL VISAYAS);Cebu;Catmon;City/Municipality;0;0;479;479;City/Municipality;10,3157;123,8854
2015;Region VII;Region VII (CENTRAL VISAYAS);Cebu;Cordova;City/Municipality;5649;0;12857;18506;City/Municipality;10,3157;123,8854
2015;Region VII;Region VII (CENTRAL VISAYAS);Cebu;Daanbantayan;City/Municipality;2645;6;454;3105;City/Municipality;10,3157;123,8854
2015;Region VII;Region VII (CENTRAL VISAYAS);Cebu;Dalaguete;City/Municipality;266;0;22406;22672;City/Municipality;10,3157;123,8854
2015;Region VII;Region VII (CENTRAL VISAYAS);Cebu;Danao City;City/Municipality;3821;0;14166;17987;City/Municipality;10,3157;123,8854
2015;Region VII;Region VII (CENTRAL VISAYAS);Cebu;Ginatilan;City/Municipality;34;1;162;197;City/Municipality;10,3157;123,8854
2015;Region VII;Region VII (CENTRAL VISAYAS);Cebu;Madridejos;City/Municipality;24;0;695;719;City/Municipality;10,3157;123,8854
2015;Region VII;Region VII (CENTRAL VISAYAS);Cebu;Medellin;City/Municipality;20133;10;12286;32429;City/Municipality;10,3157;123,8854
2015;Region VII;Region VII (CENTRAL VISAYAS);Cebu;Moalboal;City/Municipality;18465;10;11988;30463;City/Municipality;10,3157;123,8854
2015;Region VII;Region VII (CENTRAL VISAYAS);Cebu;Oslob;City/Municipality;2863;0;1598;4461;City/Municipality;10,3157;123,8854
2015;Region VII;Region VII (CENTRAL VISAYAS);Cebu;Pilar;City/Municipality;4;0;57;61;City/Municipality;10,3157;123,8854
2015;Region VII;Region VII (CENTRAL VISAYAS);Cebu;Pinamungahan;City/Municipality;1606;0;2408;4014;City/Municipality;10,3157;123,8854
2015;Region VII;Region VII (CENTRAL VISAYAS);Cebu;Poro;City/Municipality;172;0;529;701;City/Municipality;10,3157;123,8854
2015;Region VII;Region VII (CENTRAL VISAYAS);Cebu;Ronda;City/Municipality;58;0;261;319;City/Municipality;10,3157;123,8854
2015;Region VII;Region VII (CENTRAL VISAYAS);Cebu;San Fernando;City/Municipality;9153;0;201;9354;City/Municipality;10,3157;123,8854
2015;Region VII;Region VII (CENTRAL VISAYAS);Cebu;San Francisco;City/Municipality;1924;0;0;1924;City/Municipality;10,3157;123,8854
2015;Region VII;Region VII (CENTRAL VISAYAS);Cebu;San Remegio;City/Municipality;23321;0;46277;69598;City/Municipality;10,3157;123,8854
2015;Region VII;Region VII (CENTRAL VISAYAS);Cebu;Santander;City/Municipality;2566;0;982;3548;City/Municipality;10,3157;123,8854
2015;Region VII;Region VII (CENTRAL VISAYAS);Cebu;Santa Fe;City/Municipality;12164;435;44463;57062;City/Municipality;10,3157;123,8854
2015;Region VII;Region VII (CENTRAL VISAYAS);Cebu;Sibonga;City/Municipality;234;0;44;278;City/Municipality;10,3157;123,8854
2015;Region VII;Region VII (CENTRAL VISAYAS);Cebu;Sogod;City/Municipality;226;0;1987;2213;City/Municipality;10,3157;123,8854
2015;Region VII;Region VII (CENTRAL VISAYAS);Cebu;Talisay;City/Municipality;629;58;985;1672;City/Municipality;10,3157;123,8854
2015;Region VII;Region VII (CENTRAL VISAYAS);Cebu;Toledo City;City/Municipality;892;0;4846;5738;City/Municipality;10,3157;123,8854
2015;Region VII;Region VII (CENTRAL VISAYAS);Negros Oriental;Negros Oriental;Province;104926;3353;517016;625295;Province;10,3157;123,8854
2015;Region VII;Region VII (CENTRAL VISAYAS);Negros Oriental;Amlan;City/Municipality;581;59;1049;1689;City/Municipality;10,3157;123,8854
2015;Region VII;Region VII (CENTRAL VISAYAS);Negros Oriental;Bacong;City/Municipality;429;0;481;910;City/Municipality;10,3157;123,8854
2015;Region VII;Region VII (CENTRAL VISAYAS);Negros Oriental;Bais;City/Municipality;1788;0;5891;7679;City/Municipality;10,3157;123,8854
2015;Region VII;Region VII (CENTRAL VISAYAS);Negros Oriental;Basay;City/Municipality;1855;12;3214;5081;City/Municipality;10,3157;123,8854
2015;Region VII;Region VII (CENTRAL VISAYAS);Negros Oriental;Bayawan;City/Municipality;1037;0;12437;13474;City/Municipality;10,3157;123,8854
2015;Region VII;Region VII (CENTRAL VISAYAS);Negros Oriental;Canlaon;City/Municipality;299;0;10122;10421;City/Municipality;10,3157;123,8854
